"Product Identifier"|"Product Name"|"Product Price"|"Product Images"|"Product Video"|"Product PDF"|"Product Features"|"Dates of Reviews"
sp129764|"Teraflex® - Series 3.4 Shock Absorber Kit"|$1,567.49|https://www.carid.com/images/teraflex/items/03-01-34-400-253.jpg,https://www.carid.com/images/teraflex/authorized-dealer.jpg|https://www.carid.com/videosglobal/teraflex/suspension-systems/video/promo_480p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Corner-specific shock absorber with race-inspired performance[:os:]Air Adjust Switch with 2 compression settings for large damping adjustments[:os:]Piggyback fluid passage design flows 6 times more oil than restrictive reservoir hose designs as well as eliminates common leakage issues found in banjo and swivel fittings[:os:]Increases vehicle stability[:os:]Improved dynamic roll control and low speed damping[:os:]Shock body provides optimal performance[:os:]Largest shock body that will fit w/out modifications[:os:]6061-T6 aluminum alloy shock body resists wear and protects internal components while providing superior heat dissipation[:os:]Optimized fitment for clearance during full suspension travel[:os:]Front shock features unique piggyback design with horizontal reservoir to increase clearance for large tires[:os:]Front offset stud design creates additional frame clearance during articulation[:os:]Rear shock body and reservoir positioned on bottom eliminates shaft damage[:os:]Outboard mounting increases clearance for lifted vehicles w/ raised track bar brackets[:os:]Smooth honed internal shock body surface for long term performance[:os:]Maximum shaft diameter for optimal adjustability range[:os:]Induction hardened chrome plated shaft resists rock damage and corrosion[:os:]Hard anodized billet piston[:os:]OGS – the oil/gas separator prevents cavitation[:os:]Digressive linear piston and base valve technology[:os:]Synthetic formula also contains special anti-wear and lubricity agents for excellent thermal stability[:os:]1,000-hour salt spray corrosion resistance test on all hardware[:os:]Serviceable & rebuildable (factory serviced)[:os:]Built in-house at the TeraFlex Falcon Shock Division[:os:]Patent pending design[:os:]3-year warranty"|empty
sp4272|"Bilstein® - 5100 Series Shock and Strut"|"$81.13 - $190.31"|https://www.carid.com/images/bilstein/suspension-systems/24-197649.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-065283.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-062107.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-185523.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-188197.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-268639.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-225434.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-187466.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-249928.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-232173.jpg,https://www.carid.com/images/bilstein/authorized-dealer.jpg|https://www.carid.com/videosglobal/bilstein/suspension-systems/video/5100-series-ride-height-adjustable-shock_480p.mp4|https://www.carid.com/images/bilstein/suspension-systems/pdf/shock-absorber-important.pdf,https://www.carid.com/images/bilstein/suspension-systems/pdf/how-to-measure-a-shock-product-information.pdf,https://www.carid.com/images/bilstein/items/pdf/b8-5100-rha-features.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Individually engineered for a wide array of specific vehicles and lift combinations[:os:]Monotube gas pressure technology[:os:]Easy to install; direct bolt-on; no modification required[:os:]Multi-layer zinc finish is the most durable in the industry[:os:]5100 Series provides the most comprehensive range of vehicle applications[:os:]Lifetime Warranty"|04-11-2018,11-08-2017,04-19-2017,04-19-2017,11-06-2016,11-06-2016,04-28-2016,04-28-2016,04-28-2016,03-30-2016,03-30-2016,03-06-2016,12-11-2015,07-23-2015,06-03-2015,05-28-2015,05-19-2015,05-06-2015,05-06-2015,04-27-2015,04-23-2015,04-17-2015,04-11-2015,04-10-2015,04-08-2015,02-28-2015,02-21-2015,02-21-2015,02-05-2015,01-29-2015,01-23-2015,01-19-2015,01-14-2015,01-14-2015,01-06-2015,01-06-2015,01-03-2015,12-20-2014,12-20-2014,12-18-2014,12-18-2014,12-18-2014,12-17-2014,12-09-2014,12-09-2014,11-29-2014,11-26-2014,11-25-2014,11-20-2014,11-20-2014,11-17-2014,10-30-2014,02-04-2014
sp21205|"Skyjacker® - LeDuc Series Coilover Lift Kit"|"$1,759.90 - $5,620.30"|https://www.carid.com/images/skyjacker/performance-lift-kits/tu762lskm.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/c14662alskm.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/c7662lskm.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/f1562lskm.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/f962lskm.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/tu762lskm-2.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/f962lskm-2.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/c7662lskm-2.jpg,https://www.carid.com/images/skyjacker/authorized-dealer.jpg,https://www.carid.com/images/skyjacker/promo/skyjacker-1.jpg|https://www.carid.com/videosglobal/skyjacker/suspension-systems/video/product-line_480p.mp4|https://www.carid.com/images/skyjacker/info/pdf/skyjacker-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf,https://www.carid.com/images/skyjacker/promo/b-w-revise-rebate-form.pdf|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function"|empty
sp93384|"RBP® - Suspension Lift Kit System"|"$649.99 - $2,599.99"|https://www.carid.com/images/rbp/items/rbp-lk325-60fs.jpg,https://www.carid.com/images/rbp/items/rbp-lk508-40l.jpg,https://www.carid.com/images/rbp/items/rbp-lk509-402d.jpg,https://www.carid.com/images/rbp/items/rbp-lk412-35.jpg,https://www.carid.com/images/rbp/items/rbp-lk411-60.jpg,https://www.carid.com/images/rbp/items/rbp-lk126-45al.jpg,https://www.carid.com/images/rbp/items/rbp-lk413-50.jpg,https://www.carid.com/images/rbp/items/rbp-lk214-60fs-2.jpg,https://www.carid.com/images/rbp/items/rbp-lk308-60ds-3.jpg,https://www.carid.com/images/rbp/items/rbp-lk125-65-2.jpg,https://www.carid.com/images/rbp/items/rbp-lk126-65al-3.jpg,https://www.carid.com/images/rbp/items/rbp-lk509-404d-2.jpg,https://www.carid.com/images/rbp/items/rbp-lk412-35-2.jpg,https://www.carid.com/images/rbp/items/rbp-lk412-50-3.jpg,https://www.carid.com/images/rbp/items/rbp-lk308-60g-2.jpg,https://www.carid.com/images/rbp/items/rbp-lk509-404d-4.jpg,https://www.carid.com/images/rbp/items/rbp-lk343-60-5.jpg,https://www.carid.com/images/rbp/items/rbp-lk126-65cs-3.jpg,https://www.carid.com/images/rbp/items/rbp-lk216-40-2.jpg,https://www.carid.com/images/rbp/authorized-dealer.jpg,https://www.carid.com/images/rbp/promo/rbp-11.jpg|https://www.carid.com/videosglobal/rbp/items/video/rbp_1080p.mp4|empty|"Custom Design for Each Application[:os:]Raises Vehicle 1"" – 8"" (Depending on Vehicle and Kit)[:os:]Improves Ride[:os:]Easy Installation with Perfect Fit"|empty
sp115341|"Megan Racing® - Street Series Coilover Damper Kit"|"$899.00 - $1,150.00"|https://www.carid.com/images/megan-racing/items/mr-cdk-na07.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-sfr12.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-kft10.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hc02si-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hc01-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-sf05-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-ns07-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-tce94-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-si08sti-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-na02-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-mp501-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hc12-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hod98-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-ns1288-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-nq12-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-nse13-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-cc06-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-mm511-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-ht97-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-tse98-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hys15-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-nse13-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-tpc12-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-tse11-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-nq12-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-cc06-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hod05-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hc12-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hys11-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-hcv07-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-scxb08-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-sfr12-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-nj11-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-mle08x-3.jpg,https://www.carid.com/images/megan-racing/authorized-dealer.jpg|https://www.carid.com/videosglobal/megan-racing/items/video/megan-racing-streets-of-long-beach_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Adjustable Ride Height[:os:]Aggressive Spring Rates[:os:]Monotube Internal Construction[:os:]Aluminum Brackets[:os:]All Hardware is Included[:os:]Made with quality and safety in mind[:os:]The highest grade materials and the latest technologies[:os:]Can help extend service intervals reducing costs and increasing convenience[:os:]Perfect solution for your motoring needs"|03-31-2018,01-03-2018,12-09-2017
sp97631|"Rubicon Express® - Extreme Duty Long Arm Coilover Upgrade Kit"|"$6,541.99 - $8,642.99"|https://www.carid.com/images/rubicon-express/performance-lift-kits/jk444cc.jpg,https://www.carid.com/images/rubicon-express/performance-lift-kits/jk444ck.jpg,https://www.carid.com/images/rubicon-express/performance-lift-kits/jk444nb.jpg,https://www.carid.com/images/rubicon-express/rubicon-express-authorized-dealer.jpg|https://www.carid.com/videosglobal/rubicon-express/suspension-systems/video/lift-kits_480p.mp4|https://www.carid.com/images/rubicon-express/info/pdf/rubicon-express-2015-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"4-door models[:os:]Increased wheel travel[:os:]Optimized shock damping[:os:]Ability to customize spring rates to suit your specific needs[:os:]Fine tune ride height for even more customization[:os:]Remote reservoirs increase fluid capacity for cool, consistent shock damping[:os:]Made in the USA from plate steel to maximize clearance"|empty
sp128754|"Fox® - 3.0 Factory Race Series Quick Adjustable Bypass Shock Absorbers"|$2,999.95|https://www.carid.com/images/fox/items/883-09-141.jpg,https://www.carid.com/images/fox/items/883-09-141-2.jpg,https://www.carid.com/images/fox/items/883-09-141-3.jpg,https://www.carid.com/images/fox/items/883-09-141-4.jpg,https://www.carid.com/images/fox/items/883-09-141-5.jpg,https://www.carid.com/images/fox/items/883-09-141-6.jpg,https://www.carid.com/images/fox/items/883-09-141-7.jpg,https://www.carid.com/images/fox/items/ford-f150.jpg,https://www.carid.com/images/fox/items/ford-f150-2.jpg,https://www.carid.com/images/fox/items/ford-f150-3.jpg,https://www.carid.com/images/fox/items/ford-f150-4.jpg,https://www.carid.com/images/fox/fox_authorized3.jpg|https://www.carid.com/videosglobal/fox/items/video/fox-drivers-dominate-koh-2018_1080p.mp4|https://www.carid.com/images/fox/items/pdf/off-road-catalog.pdf|"3.0” steel body new, proprietary coating for improved durability[:os:]Hard anodized, CNC-machined 6061-T6 billet aluminum[:os:]Specific for Gen 2 Raptor to maximize performance and comfort[:os:]Redundant sealing pack system, main seal[:os:]JM92 Advanced Suspension Fluid[:os:]7/8"" 17-4 H900 hard chrome plated stainless steel[:os:]Spherical, PFTE-lined, heat-treated steel[:os:]Heat treated steel spherical heim mounting[:os:]Hard anodized aluminum piggyback reservoir[:os:]Hard anodized 6061-T6 billet aluminum high flow race piston[:os:]Quick Adjust Bypass (QAB) adjusters"|empty
sp20035|"Air Lift® - LoadLifter5000 Ultimate™ Air Spring Kit"|"$369.34 - $537.51"|https://www.carid.com/images/air-lift/suspension-systems/88398.jpg,https://www.carid.com/images/air-lift/suspension-systems/88200.jpg,https://www.carid.com/images/air-lift/suspension-systems/88204.jpg,https://www.carid.com/images/air-lift/suspension-systems/88349.jpg,https://www.carid.com/images/air-lift/suspension-systems/88129.jpg,https://www.carid.com/images/air-lift/suspension-systems/88203.jpg,https://www.carid.com/images/air-lift/suspension-systems/88213.jpg,https://www.carid.com/images/air-lift/suspension-systems/88229-2.jpg,https://www.carid.com/images/air-lift/suspension-systems/88113-2.jpg,https://www.carid.com/images/air-lift/suspension-systems/loadlifter5000-air-springs.jpg,https://www.carid.com/images/air-lift/items/loadlifter5000-ultimate-cutaway-in-action.jpg,https://www.carid.com/images/air-lift/suspension-systems/88204-4.jpg,https://www.carid.com/images/air-lift/items/air-springs-benefits.jpg,https://www.carid.com/images/air-lift/authorized-dealer.jpg|https://www.carid.com/videosglobal/air-lift/suspension-systems/video/engineering-air-suspension_480p.mp4|https://www.carid.com/images/air-lift/info/air-lift-catalog.pdf,https://www.carid.com/images/air-lift/info/air-suspension-benefits.pdf,https://www.carid.com/images/air-lift/info/pdf/ad-216-product-information.pdf,https://www.carid.com/images/air-lift/info/pdf/air-lift-application-guide.pdf,https://www.carid.com/images/air-lift/info/pdf/air-lift-product-information.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Both helper air springs add up to 5,000 pounds of leveling capacity per axle[:os:]Designed for heavier duty applications such as mobile homes, 1-ton pickup trucks, and commercial fleet vehicles[:os:]Prevents vehicle’s main springs from sagging due to constant load compression[:os:]Maintains proper ride height[:os:]Helps reduce bouncing at the rear of vehicle when towing[:os:]Air springs can be adjusted between 5 – 100 psi manually[:os:]Eliminates harsh jarring on rough roads[:os:]Maintenance-free! Safely run with zero air pressure[:os:]Replaces factory jounce bumper[:os:]Provides three-stage ride comfort[:os:]Limited lifetime manufacturer warranty[:os:]Manufactured in the United States"|empty
sp20051|"Fox® - 3.0 Factory Series Shock Absorber"|"$2,199.95 - $2,499.95"|https://www.carid.com/images/fox/items/piggyback-bypass-shock-absorber30-factory-series.jpg,https://www.carid.com/images/fox/info/images/bypass-tubes.jpg,https://www.carid.com/images/fox/info/images/bypass-valving.jpg,https://www.carid.com/images/fox/fox_authorized3.jpg|https://www.carid.com/videosglobal/fox/info/videos/internal-bypass-explained_720p.mp4|https://www.carid.com/images/fox/items/pdf/off-road-catalog.pdf|"3.0"" Smooth bore and honed seamless alloy body[:os:]Zinc-plated for long lasting finish[:os:]2.5"" Smooth bore and honed seamless alloy reservoir[:os:]Black-anodized, CNC-machined 6061-T6 billet aluminum components[:os:]7/8"" 17-4 H900 stainless steel hard-chrome plated shaft[:os:]6061-T6 hard-anodized, high flow aluminum piston[:os:]Application specific valving to maximize performance[:os:]Redundant sealing pack system main seal, wiper seal, scraper seal[:os:]High temperature Viton seals[:os:]JM92 Advanced Suspension Fluid for improved performance at variable temperatures[:os:]PTFE-lined, heat-treated, alloy steel spherical bearing[:os:]Direct replacement of OEM shock package mounting"|empty
sp4274|"Bilstein® - 5160 Series Shock Absorbers"|"$164.74 - $236.68"|https://www.carid.com/images/bilstein/suspension-systems/25-197754.jpg,https://www.carid.com/images/bilstein/suspension-systems/25-176407.jpg,https://www.carid.com/images/bilstein/suspension-systems/25-177435.jpg,https://www.carid.com/images/bilstein/suspension-systems/25-242379.jpg,https://www.carid.com/images/bilstein/suspension-systems/25-188363.jpg,https://www.carid.com/images/bilstein/suspension-systems/25-240429.jpg,https://www.carid.com/images/bilstein/suspension-systems/25-242393.jpg,https://www.carid.com/images/bilstein/suspension-systems/25-240405.jpg,https://www.carid.com/images/bilstein/authorized-dealer.jpg|https://www.carid.com/videosglobal/bilstein/suspension-systems/video/5160-series-reservoir-shock-absorber_480p.mp4|https://www.carid.com/images/bilstein/info/pdf/5160-series-shocks-info.pdf,https://www.carid.com/images/bilstein/suspension-systems/pdf/shock-absorber-important.pdf,https://www.carid.com/images/bilstein/suspension-systems/pdf/how-to-measure-a-shock-product-information.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Bilstein's industry leading monotube design[:os:]Zinc finish with multi-layer unique Bilstein coating for extreme protection[:os:]Remote reservoir dramatically increases shock oil capacity for even greater heat dissipation and damping sensitivity[:os:]Special swivel banjo fittings allow for 360° of rotation[:os:]Vehicle specific reservoir mount kit included"|08-18-2015,02-03-2015,02-03-2015,01-07-2015,01-07-2015,10-31-2014
sp115343|"Megan Racing® - Track Series Coilover Damper Kit"|$999.00|https://www.carid.com/images/megan-racing/items/mr-cdk-mle03ts.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-si05-ts.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-sfr12-ts.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-ns13ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-mmx590-ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-ar02ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-si08-ts.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-si08sti-ts.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-s2kts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-sfr12-ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-si08sti-ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-mrx86ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-ts86ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-si02ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-mle03ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-mle08x-ts-2.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-sfr12-ts-3.jpg,https://www.carid.com/images/megan-racing/items/mr-cdk-ns14ts-3.jpg,https://www.carid.com/images/megan-racing/authorized-dealer.jpg|https://www.carid.com/videosglobal/megan-racing/items/video/megan-racing-streets-of-long-beach_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"32 Levels of Damper Force Adjustment[:os:]Pillow Ball Upper Mounts w/ Front Camber Plates[:os:]Rubber Dust Boots[:os:]Wide-Range Adjustable Ride Height[:os:]Competition Spring Rates[:os:]Motor-sport Inspired Mono-Tube Design[:os:]Aluminum Brackets[:os:]Made with quality and safety in mind[:os:]The highest grade materials and the latest technologies[:os:]Can help extend service intervals reducing costs and increasing convenience[:os:]Perfect solution for your motoring needs"|12-13-2017
sp110632|"KW Suspensions® - V3 Inox-Line Coilover Lowering Kit"|"$1,589.49 - $7,649.99"|https://www.carid.com/images/kw-suspensions/suspension-systems/v3-inox-line-coilover-lowering-kit.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35261004.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/352200as.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220013.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220012.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220095.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220022.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220032.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220005.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220008.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220039.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35220023.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35210035.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35210051.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35210105.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35250014.jpg,https://www.carid.com/images/kw-suspensions/suspension-systems/35210078.jpg,https://www.carid.com/images/kw-suspensions/info/images/construction.jpg,https://www.carid.com/images/kw-suspensions/info/images/inox-line-shock-technology.jpg,https://www.carid.com/images/kw-suspensions/info/zugst_va_v2.jpg,https://www.carid.com/images/kw-suspensions/info/zugst_ha_v2.jpg,https://www.carid.com/images/kw-suspensions/authorized-dealer.jpg|https://www.carid.com/videosglobal/kw-suspensions/info/kw-12-way_720p.mp4|empty|"Set of 4 coilovers that allow rebound damper to be infinitely adjusted to regulate vehicle pitch and roll behavior for ride comfort[:os:]V3 Inox coilovers also allow shock absorber compression adjustment to be manually set to control driving dynamics[:os:]Shock absorbers are a twin-tube dampening design formed of an inner tubular element within an outer tubular element[:os:]Springs are constructed with a multi-level tempering process (annealing, shot blasting, jigging, UV-test, phosphate coating, EPS coating) for optimal durability and minimized jigging characteristics[:os:]Composite polyamide spring plates and ring nuts are light weight, corrosion-free, and effectively dampen vibrations and road noise[:os:]Corrosion-resistant zinc-plated steel strut casing features dirt-resistant threads to ensure easy adjustment in all climates and dust levels[:os:]Features a high-quality elastomer synthetic compression buffer/additional spring with integrated dust cap that protects against grit and the elements[:os:]100% street legal and German TUV approved[:os:]Limited lifetime manufacturer warranty"|empty
sp21171|"ARB® - OME™ Lift Kit"|"$12.35 - $2,815.00"|https://www.carid.com/images/arb/suspension-systems/old-man-emu-lift-kit.jpg,https://www.carid.com/images/arb/items/ometun57lks.jpg,https://www.carid.com/images/arb/items/ometac16bp51b.jpg,https://www.carid.com/images/arb/items/ometac16lksb.jpg,https://www.carid.com/images/arb/items/omef25008lft3k.jpg,https://www.carid.com/images/arb/items/ometac05hksb.jpg,https://www.carid.com/images/arb/items/omefjc10hkbp51.jpg,https://www.carid.com/images/arb/items/omejk4-2.jpg,https://www.carid.com/images/arb/items/ometun47lks-2.jpg,https://www.carid.com/images/arb/items/omefjc10lkbp51.jpg,https://www.carid.com/images/arb/items/omef25011lft3k.jpg,https://www.carid.com/images/arb/items/omejk4-3.jpg,https://www.carid.com/images/arb/items/omef25008lft3k-2.jpg,https://www.carid.com/images/arb/items/omewjlk-2.jpg,https://www.carid.com/images/arb/items/omejk4-4.jpg,https://www.carid.com/images/arb/items/omefjchks-2.jpg,https://www.carid.com/images/arb/items/omejk2dhks-2.jpg,https://www.carid.com/images/arb/authorized-dealer.jpg|https://www.carid.com/videosglobal/arb/video/arb-ford-ranger-px-mkii_1080p.mp4|https://www.carid.com/images/arb/pdf/arb-catalog.pdf|"Engineered for both on road and off road drivability[:os:]Durability proven under extensive laboratory and real life testing, supported by scientific data logging[:os:]Instantaneously adapts to the terrain[:os:]Dramatically improved low and high speed control for increased comfort and control over all road surfaces[:os:]Made in Australia"|10-23-2014
